Generation 0 - Individual Bot Performance
==================================================
Format: BotID | Profit% | WinRate | Trades | FinalBalance | Fitness | Sharpe | MaxDD | SurvivedGens
  1682 |   +0.00% |  66.67% |      3 | $    100.00 | 9963.31 |   0.00 | 70.05% |   0
  1683 |  -35.83% |  19.39% |   1924 | $     64.17 |  -96.64 |  -0.22 | 160.11% |   0
  1684 |   -0.45% |   0.00% |      7 | $     99.55 |    4.09 |  -0.09 |  0.91% |   0
  1685 |  -67.79% |  19.04% |  52220 | $     32.21 | -109.46 |  -0.84 | 80.97% |   0
  1686 |  -93.19% |  21.09% |   8048 | $      6.81 | -131.11 |  -1.00 | 93.19% |   0
  1687 |  -45.37% |  33.28% |   2467 | $     54.63 |  -57.55 |  -0.99 | 46.02% |   0
  1688 |  -59.22% |  31.27% |   8852 | $     40.78 |  -95.61 |  -0.73 | 80.68% |   0
  1689 |  -76.28% |  21.22% |  10208 | $     23.72 | -121.79 |  -0.85 | 89.98% |   0
  1690 |  -48.29% |  17.67% |   8042 | $     51.71 |  -70.52 |  -0.83 | 58.48% |   0
  1691 |   -3.54% |  24.34% |   1590 | $     96.46 |   -8.14 |  -0.10 | 35.95% |   0
  1692 |  -51.85% |  28.48% |   3153 | $     48.15 |  -70.71 |  -0.99 | 52.50% |   0
  1693 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1694 |   +0.00% |   0.00% |      2 | $    100.00 |   -5.00 |   0.00 |  0.01% |   0
  1695 |   +5.55% |  63.64% |     11 | $    105.55 | 10001.83 |   1.11 |  2.89% |   0
  1696 |  -56.46% |  18.97% |   9965 | $     43.54 |   19.50 |  -0.83 | 67.92% |   0
  1697 | -100.00% |  59.11% |   1328 | $      0.00 | -156.87 |  -0.79 | 127.38% |   0
  1698 |  -15.37% |  27.45% |   2885 | $     84.63 |  -10.50 |  -0.32 | 47.44% |   0
  1699 |   +0.00% |  66.67% |      3 | $    100.00 | 9973.32 |   0.00 | 50.04% |   0
  1700 |  -18.30% |  20.95% |   9380 | $     81.70 |  -23.42 |  -0.91 | 20.06% |   0
  1701 |  -41.36% |  25.19% |   3629 | $     58.64 |  -81.59 |  -0.41 | 100.07% |   0
  1702 |  -60.95% |  28.20% |  11694 | $     39.05 |  -86.82 |  -0.90 | 67.99% |   0
  1703 |   -1.54% |  33.33% |      3 | $     98.46 |    8.57 |  -0.31 |  3.12% |   0
  1704 |   +0.24% |  51.85% |     27 | $    100.24 |   22.44 |   0.05 |  2.08% |   0
  1705 |  -90.02% |  25.84% |  12092 | $      9.98 | -131.22 |  -1.00 | 90.10% |   0
  1706 | -100.00% |  60.22% |   2494 | $      0.00 | -153.84 |  -0.82 | 122.18% |   0
  1707 |  -90.04% |  18.00% |   6229 | $      9.96 | 9853.47 |  -1.00 | 90.16% |   0
  1708 |   -2.12% |  20.83% |     24 | $     97.88 | 9981.98 |  -0.21 | 10.13% |   0
  1709 |  -38.04% |  27.11% |   2025 | $     61.96 |  -51.50 |  -0.94 | 40.54% |   0
  1710 |  -13.63% |  58.43% |   1412 | $     86.37 |  -16.33 |  -0.65 | 21.08% |   0
  1711 |  -12.80% |  32.90% |   1781 | $     87.20 |  -32.02 |  -0.22 | 59.21% |   0
  1712 |   +0.00% |  66.67% |      3 | $    100.00 | 9973.32 |   0.00 | 50.03% |   0
  1713 |   -6.40% |  25.12% |   1827 | $     93.60 |  -18.08 |  -0.11 | 60.82% |   0
  1714 |   -1.61% |  17.10% |   1556 | $     98.39 |  306.24 |  -0.25 |  6.45% |   0
  1715 |  -45.31% |  16.24% |   4858 | $     54.69 |  -84.89 |  -0.50 | 89.96% |   0
  1716 |  -26.75% |  30.81% |   4566 | $     73.25 |  -35.60 |  -0.95 | 28.07% |   0
  1717 |  -35.24% |  25.39% |   3344 | $     64.76 |  -54.49 |  -0.74 | 47.58% |   0
  1718 |   -9.65% |  25.57% |   2683 | $     90.35 |  -24.89 |  -0.23 | 41.11% |   0
  1719 |  -11.39% |  51.99% |    577 | $     88.61 |  106.23 |  -0.60 | 18.85% |   0
  1720 |   -4.68% |  31.99% |   1735 | $     95.32 |   -5.69 |  -0.67 |  6.97% |   0
  1721 |  -46.22% |  23.21% |   4731 | $     53.78 |  -83.56 |  -0.51 | 90.08% |   0
  1722 |   -4.72% |  11.11% |      9 | $     95.28 | 9980.12 |  -0.94 |  4.77% |   0
  1723 |   +0.00% |  66.67% |      3 | $    100.00 | 9983.32 |   0.00 | 30.02% |   0
  1724 | -100.00% |  18.17% |   3759 | $      0.00 | -159.69 |  -0.85 | 118.01% |   0
  1725 |   -7.73% |  17.65% |   1581 | $     92.27 |    6.43 |  -0.14 | 56.65% |   0
  1726 |   -0.88% |   0.00% |      2 | $     99.12 |    3.68 |  -0.18 |  0.88% |   0
  1727 |  -67.70% |  20.89% |   5069 | $     32.30 |  -92.43 |  -0.80 | 84.59% |   0
  1728 | -100.00% |  39.75% |    873 | $      0.00 | -156.47 |  -0.80 | 125.72% |   0
  1729 |  -16.99% |  27.02% |   1636 | $     83.01 |  -26.14 |  -0.19 | 88.25% |   0
  1730 |  -59.27% |  28.45% |   2742 | $     40.73 |  -84.48 |  -0.90 | 65.54% |   0
  1731 |  -87.52% |  21.09% |   7938 | $     12.48 |  -67.77 |  -0.97 | 90.09% |   0
  1732 |  -43.13% |  29.44% |   1369 | $     56.87 |  -83.95 |  -0.27 | 160.11% |   0
  1733 |   -1.87% |  30.10% |    382 | $     98.13 |   31.30 |  -0.37 |  4.76% |   0
  1734 |   +0.80% |  50.00% |     10 | $    100.80 |   34.89 |   0.08 | 10.28% |   0
  1735 |   -5.12% |  25.32% |   1856 | $     94.88 |   -2.27 |  -0.14 | 36.51% |   0
  1736 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1737 |  -27.01% |  21.21% |   2372 | $     72.99 |  -41.95 |  -0.60 | 45.15% |   0
  1738 |   +8.17% |  44.44% |     27 | $    108.17 |   58.54 |   0.78 | 10.49% |   0
  1739 |   +1.01% |  14.29% |     14 | $    101.01 | 9988.00 |   0.20 |  1.74% |   0
  1740 |  -11.23% |  23.20% |   1664 | $     88.77 |   -8.70 |  -0.43 | 26.22% |   0
  1741 |  -17.76% |  21.47% |   5411 | $     82.24 |  -15.89 |  -0.55 | 32.40% |   0
  1742 |  -35.58% |  24.75% |   5815 | $     64.42 |  -54.54 |  -0.86 | 41.16% |   0
  1743 |   -3.90% |  60.00% |     15 | $     96.10 |   69.34 |  -0.55 |  7.06% |   0
  1744 |   -6.03% |  33.66% |   1426 | $     93.97 |  -86.06 |  -0.03 | 174.18% |   0
  1745 |   +6.26% |  28.71% |    836 | $    106.26 |   12.61 |   0.15 | 43.16% |   0
  1746 |   -0.46% |  20.00% |     10 | $     99.54 |   23.14 |  -0.09 |  3.50% |   0
  1747 |  -63.19% |  21.64% |   6630 | $     36.81 | -104.39 |  -0.72 | 88.27% |   0
  1748 |   +0.07% |  46.30% |     54 | $    100.07 |   25.54 |   0.01 | 12.63% |   0
  1749 |  -90.25% |  17.68% |   4705 | $      9.75 | -136.45 |  -1.00 | 90.52% |   0
  1750 |  -48.68% |  25.37% |   3532 | $     51.32 |  -59.34 |  -0.76 | 63.86% |   0
  1751 |  -14.44% |  17.33% |   7999 | $     85.56 |  -11.44 |  -0.86 | 16.70% |   0
  1752 |   +0.15% |  25.00% |     44 | $    100.15 | 9988.07 |   0.03 |  4.16% |   0
  1753 |   +0.91% |  75.00% |      8 | $    100.91 | 10000.08 |   0.18 |  1.66% |   0
  1754 |  -78.36% |  13.35% |   4053 | $     21.64 |  -54.98 |  -0.78 | 100.07% |   0
  1755 |  -90.07% |  21.24% |   6376 | $      9.93 | 9854.10 |  -1.00 | 90.16% |   0
  1756 |  -13.50% |  33.05% |   1879 | $     86.50 |   -5.38 |  -0.51 | 26.28% |   0
  1757 |  -90.07% |  25.49% |   6027 | $      9.93 |  197.51 |  -0.68 | 132.73% |   0
  1758 |   -6.55% |  19.12% |   1313 | $     93.45 |  -10.93 |  -0.12 | 55.93% |   0
  1759 |  -47.62% |  25.86% |   7723 | $     52.38 |  -60.67 |  -0.82 | 57.89% |   0
  1760 |   +0.00% | 100.00% |      1 | $    100.00 |   24.05 |   0.00 |  1.89% |   0
  1761 |  -14.03% |  33.33% |      6 | $     85.97 |   -9.70 |  -1.94 |  7.22% |   0
  1762 |  -87.37% |  18.03% |   7393 | $     12.63 | 9856.15 |  -0.97 | 90.16% |   0
  1763 |   -0.77% |   5.26% |     19 | $     99.23 | 9984.90 |  -0.15 |  0.77% |   0
  1764 |   +0.00% |   0.00% |      1 | $    100.00 |    2.62 |   0.00 |  4.76% |   0
  1765 |  -15.59% |  25.66% |   1403 | $     84.41 |  -18.08 |  -0.55 | 28.46% |   0
  1766 |  -93.76% |  25.55% |   7402 | $      6.24 | -136.08 |  -1.04 | 90.21% |   0
  1767 |  -39.62% |  23.65% |   2630 | $     60.38 |  -81.83 |  -0.40 | 100.07% |   0
  1768 |   -1.61% |  23.08% |     13 | $     98.39 |   26.67 |  -0.32 |  3.53% |   0
  1769 |  -17.22% |  60.50% |   3111 | $     82.78 |  -21.55 |  -0.74 | 23.23% |   0
  1770 |  -17.98% |  21.42% |   9183 | $     82.02 |  -23.91 |  -0.87 | 20.73% |   0
  1771 |   +4.98% |  49.24% |    658 | $    104.98 |   10.54 |   0.32 | 15.65% |   0
  1772 |  -52.00% |  22.78% |   8359 | $     48.00 |  -93.72 |  -0.58 | 89.98% |   0
  1773 |  -29.31% |  25.57% |  21453 | $     70.69 |  -42.61 |  -0.89 | 32.95% |   0
  1774 | -100.00% |  22.47% |   4059 | $      0.00 | -157.08 |  -0.73 | 136.77% |   0
  1775 |   -1.73% |   0.00% |      7 | $     98.27 |    1.85 |  -0.35 |  2.85% |   0
  1776 | -100.00% |  60.97% |   1668 | $      0.00 | -156.06 |  -0.79 | 126.51% |   0
  1777 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1778 |   -2.85% |  23.42% |   1204 | $     97.15 |  123.43 |  -0.09 | 31.76% |   0
  1779 |   +4.85% |  69.43% |    229 | $    104.85 |   42.68 |   0.23 | 20.96% |   0
  1780 |  -90.04% |  17.38% |  21508 | $      9.96 | -136.58 |  -1.00 | 90.04% |   0
  1781 |  -77.50% |  13.55% |   5741 | $     22.50 | 1560.40 |  -0.86 | 90.19% |   0
  1782 |   -2.00% |  33.33% |      6 | $     98.00 | 9987.79 |  -0.40 |  3.74% |   0
  1783 |  +25.03% |  34.08% |    267 | $    125.03 |  161.25 |   0.96 | 26.04% |   0
  1784 |  -92.19% |  18.17% |   8952 | $      7.81 | -110.93 |  -1.02 | 90.48% |   0
  1785 |   +3.58% |  33.33% |      6 | $    103.58 | 9992.60 |   0.68 |  5.31% |   0
  1786 |   +0.95% |  20.99% |   1553 | $    100.95 |  -41.38 |   0.01 | 100.07% |   0
  1787 |   -8.21% |  33.33% |     21 | $     91.79 |   21.84 |  -0.67 | 12.28% |   0
  1788 |  -29.49% |  21.50% |   2623 | $     70.51 |  -66.23 |  -0.29 | 100.07% |   0
  1789 |  -81.47% |  59.57% |    606 | $     18.53 |  -55.15 |  -0.96 | 84.60% |   0
  1790 |   +7.54% |  27.78% |     18 | $    107.54 | 9992.07 |   0.63 | 12.05% |   0
  1791 |   -1.06% |  25.00% |      8 | $     98.94 | 9963.93 |  -0.02 | 50.03% |   0
  1792 |  -47.04% |  21.25% |   4141 | $     52.96 |  -71.55 |  -0.47 | 100.07% |   0
  1793 |   -7.34% |  22.22% |      9 | $     92.66 | 9978.40 |  -0.99 |  7.41% |   0
  1794 |   +0.00% |  66.67% |      3 | $    100.00 | 9973.32 |   0.00 | 50.04% |   0
  1795 |   -1.52% |  41.18% |     17 | $     98.48 |   -1.53 |  -0.16 |  9.63% |   0
  1796 |  -17.88% |  25.70% |   1066 | $     82.12 |  -81.86 |  -0.11 | 160.11% |   0
  1797 |   +0.00% |  66.67% |      3 | $    100.00 | 9958.31 |   0.00 | 80.06% |   0
  1798 |   +0.00% | 100.00% |      1 | $    100.00 | 10004.96 |   0.00 |  0.08% |   0
  1799 |  -29.65% |  16.78% |   2539 | $     70.35 |  -67.17 |  -0.33 | 90.11% |   0
  1800 |  -10.82% |  37.50% |      8 | $     89.18 |   13.61 |  -1.00 | 10.82% |   0
  1801 |  -77.20% |  46.76% |   1326 | $     22.80 | -112.74 |  -0.94 | 82.36% |   0
  1802 |  -90.05% |  26.72% |   5883 | $      9.95 | 9841.45 |  -0.77 | 117.69% |   0
  1803 |  -37.03% |  17.76% |   5107 | $     62.97 |  -56.10 |  -0.56 | 66.45% |   0
  1804 |  -36.78% |  18.78% |   2434 | $     63.22 |   -8.93 |  -0.37 | 100.07% |   0
  1805 |   -3.79% |  22.22% |      9 | $     96.21 | 9983.55 |  -0.76 |  4.21% |   0
  1806 |   -6.89% |  26.00% |   1346 | $     93.11 |  -38.18 |  -0.07 | 100.07% |   0
  1807 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1808 |   +3.47% |  62.50% |      8 | $    103.47 | 10000.87 |   0.69 |  0.19% |   0
  1809 |  -68.64% |  13.13% |   3959 | $     31.36 |  -45.30 |  -0.69 | 100.07% |   0
  1810 |  -90.02% |  27.19% |   8647 | $      9.98 | -134.63 |  -1.00 | 90.10% |   0
  1811 |   +0.62% |  16.67% |     12 | $    100.62 | 9987.95 |   0.12 |  2.01% |   0
  1812 |   -4.98% |  68.46% |    149 | $     95.02 |   -7.63 |  -0.22 | 22.67% |   0
  1813 |  -87.44% |  18.04% |   7373 | $     12.56 | 9856.08 |  -0.97 | 90.16% |   0
  1814 |  -96.25% |  40.00% |   1510 | $      3.75 | -146.83 |  -0.89 | 107.66% |   0
  1815 |  -48.01% |  26.02% |   1910 | $     51.99 |  -65.25 |  -0.90 | 53.59% |   0
  1816 |   +0.00% |  50.00% |      2 | $    100.00 | 9969.98 |   0.00 | 50.04% |   0
  1817 |   +0.00% |  66.67% |      3 | $    100.00 | 9958.31 |   0.00 | 80.06% |   0
  1818 |   +0.00% | 100.00% |      1 | $    100.00 | 10004.96 |   0.00 |  0.07% |   0
  1819 |   -1.67% |  20.00% |      5 | $     98.33 |   -3.53 |  -0.33 |  1.71% |   0
  1820 |   +2.77% |  66.67% |      9 | $    102.77 | 10001.03 |   0.55 |  0.15% |   0
  1821 |  -49.47% |  18.00% |   3801 | $     50.53 |  -47.51 |  -0.49 | 100.07% |   0
  1822 |   +0.00% |  50.00% |      2 | $    100.00 | 9984.99 |   0.00 | 20.01% |   0
  1823 |   +3.21% |  25.00% |      4 | $    103.21 |    1.31 |   0.64 |  3.81% |   0
  1824 |  -11.48% |  23.51% |   2284 | $     88.52 |  -21.83 |  -0.16 | 72.24% |   0
  1825 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1826 |  -85.10% |  23.48% |   5937 | $     14.90 | 9859.48 |  -0.94 | 90.22% |   0
  1827 |   +2.97% |  47.37% |     19 | $    102.97 |    8.77 |   0.03 | 100.07% |   0
  1828 |  +11.04% |  36.36% |     22 | $    111.04 |  367.87 |   0.99 | 11.14% |   0
  1829 |   +0.00% |  50.00% |      2 | $    100.00 | 9993.17 |   0.00 |  3.65% |   0
  1830 |   -6.79% |  23.84% |   2055 | $     93.21 |  -20.14 |  -0.17 | 39.58% |   0
  1831 |   -7.41% |  15.22% |   1997 | $     92.59 |  -18.19 |  -0.22 | 33.26% |   0
  1832 |   -1.31% |  11.11% |      9 | $     98.69 |   -4.51 |  -0.26 |  2.61% |   0
  1833 |   -7.02% |   0.00% |      2 | $     92.98 |  -15.53 |  -1.00 |  7.02% |   0
  1834 |   -3.35% |  10.00% |     10 | $     96.65 |   -8.14 |  -0.67 |  3.58% |   0
  1835 |  -90.00% |  18.07% |   8982 | $     10.00 | 9851.47 |  -0.95 | 94.28% |   0
  1836 |  +41.24% |  54.55% |     22 | $    141.24 |   -4.27 |   0.21 | 200.14% |   0
  1837 |  -88.55% |  25.64% |   7068 | $     11.45 |  -76.91 |  -0.97 | 91.72% |   0
  1838 |   +0.00% |  33.33% |      3 | $    100.00 |    0.20 |   0.00 |  2.94% |   0
  1839 |  -90.12% |  28.54% |   5295 | $      9.88 | 9855.32 |  -1.00 | 90.53% |   0
  1840 | -100.00% |  25.64% |   4500 | $      0.00 | -158.96 |  -0.79 | 127.06% |   0
  1841 |   -0.80% |   0.00% |      7 | $     99.20 |    3.41 |  -0.16 |  1.59% |   0
  1842 |   -1.19% |  33.33% |     21 | $     98.81 |   31.81 |  -0.24 |  1.70% |   0
  1843 |  -12.03% |  20.76% |   6791 | $     87.97 |   -8.10 |  -0.81 | 14.76% |   0
  1844 |  -11.62% |  21.63% |   2543 | $     88.38 |  -18.27 |  -0.66 | 17.59% |   0
  1845 |   -3.72% |  25.43% |   3704 | $     96.28 |    3.06 |  -0.44 |  8.41% |   0
  1846 |  -11.72% |  22.25% |   6459 | $     88.28 |  -19.70 |  -0.78 | 15.06% |   0
  1847 |   +4.06% |  79.23% |    207 | $    104.06 |   10.80 |   0.44 |  9.28% |   0
  1848 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1849 |  -20.13% |  16.58% |   4854 | $     79.87 |  -12.46 |  -0.61 | 33.11% |   0
  1850 |  -20.96% |  34.45% |    119 | $     79.04 |  -35.39 |  -0.62 | 33.96% |   0
  1851 |   +0.61% |  24.20% |   1091 | $    100.61 |  116.54 |   0.06 | 10.42% |   0
  1852 |   +0.00% |  66.67% |      3 | $    100.00 | 9998.16 |   0.00 |  0.34% |   0
  1853 |   -0.90% |  17.65% |     17 | $     99.10 | 9986.96 |  -0.18 |  1.34% |   0
  1854 |  -25.41% |  22.95% |   1817 | $     74.59 |  -60.61 |  -0.28 | 90.06% |   0
  1855 |   -4.69% |  45.00% |     20 | $     95.31 |   22.04 |  -0.54 |  8.73% |   0
  1856 |   -2.16% |  50.00% |      6 | $     97.84 |   68.56 |  -0.43 |  2.16% |   0
  1857 |   -5.25% |  38.16% |   1740 | $     94.75 |  -18.14 |  -0.14 | 36.48% |   0
  1858 |  -27.19% |  24.71% |   2513 | $     72.81 |  -70.21 |  -0.23 | 120.08% |   0
  1859 |   -1.54% |   0.00% |      2 | $     98.46 |   -6.54 |  -0.31 |  0.01% |   0
  1860 |   +6.30% |  34.21% |    532 | $    106.30 |   32.33 |   0.33 | 18.99% |   0
  1861 |   +2.08% |  62.50% |      8 | $    102.08 | 9999.52 |   0.42 |  0.11% |   0
  1862 |  -26.06% |  26.85% |   3828 | $     73.94 |  -33.46 |  -0.83 | 31.25% |   0
  1863 |   -4.74% |  25.00% |      8 | $     95.26 |    6.87 |  -0.95 |  4.81% |   0
  1864 |   +2.60% |  57.23% |    505 | $    102.60 |   25.87 |   0.27 |  9.58% |   0
  1865 |  -90.01% |  21.36% |  18625 | $      9.99 |  -79.45 |  -1.00 | 90.07% |   0
  1866 |   -2.76% |  24.62% |     65 | $     97.24 | 9984.08 |  -0.45 |  6.15% |   0
  1867 | -100.00% |  28.02% |   3715 | $      0.00 | -162.51 |  -0.62 | 160.11% |   0
  1868 |  -90.09% |  18.18% |   9168 | $      9.91 |  -96.50 |  -1.00 | 90.46% |   0
  1869 |  -90.11% |  27.08% |   7437 | $      9.89 | -134.77 |  -1.00 | 90.16% |   0
  1870 |  -16.40% |  13.44% |   6526 | $     83.60 |    9.58 |  -0.72 | 22.66% |   0
  1871 |  +17.97% |  57.29% |     96 | $    117.97 |   11.88 |   0.66 | 27.34% |   0
  1872 |   +2.61% |  25.13% |    987 | $    102.61 |  137.81 |   0.31 |  8.44% |   0
  1873 |  -14.77% |  26.69% |   1034 | $     85.23 |  -44.14 |  -0.15 | 100.07% |   0
  1874 |   -6.97% |  13.98% |   3413 | $     93.03 |   -5.86 |  -0.85 |  8.24% |   0
  1875 |   -3.07% |  16.67% |      6 | $     96.93 |   -7.94 |  -0.48 |  6.40% |   0
  1876 |  -11.24% |  58.70% |   2206 | $     88.76 |  -11.77 |  -0.77 | 14.55% |   0
  1877 | -100.00% |  27.91% |   3740 | $      0.00 | -174.66 |  -0.66 | 150.71% |   0
  1878 |   +6.11% |  49.30% |     71 | $    106.11 |   54.90 |   0.90 |  6.80% |   0
  1879 |  -38.42% |  36.70% |   3125 | $     61.58 |  -60.60 |  -0.77 | 50.17% |   0
  1880 |  -90.07% |  18.38% |  26917 | $      9.93 |  296.52 |  -0.95 | 94.49% |   0
  1881 |   -1.28% |  50.00% |     14 | $     98.72 |   30.74 |  -0.21 |  6.15% |   0
  1882 |  -13.83% |  32.66% |   4032 | $     86.17 |  -20.41 |  -0.77 | 17.91% |   0
  1883 |  -31.09% |  21.89% |   3189 | $     68.91 |  -57.38 |  -0.35 | 90.06% |   0
  1884 |   -5.84% |  26.83% |   1010 | $     94.16 |    5.07 |  -0.19 | 29.98% |   0
  1885 |  -19.27% |  38.32% |   3267 | $     80.73 |  -27.41 |  -0.58 | 32.98% |   0
  1886 | -100.00% |  24.84% |   4336 | $      0.00 | 9808.05 |  -0.61 | 163.84% |   0
  1887 |  -13.11% |  13.06% |   4274 | $     86.89 |   31.84 |  -0.44 | 29.84% |   0
  1888 |   -0.33% |  52.94% |     68 | $     99.67 |   20.17 |  -0.05 |  6.00% |   0
  1889 |   -0.46% |  30.00% |     10 | $     99.54 |   38.38 |  -0.09 |  1.02% |   0
  1890 |  -26.50% |  29.06% |   3561 | $     73.50 |  -37.68 |  -0.77 | 34.46% |   0
  1891 |  -14.25% |  56.18% |    283 | $     85.75 |  -46.40 |  -0.18 | 81.30% |   0
  1892 | -100.00% |  23.78% |   5285 | $      0.00 | -171.55 |  -0.58 | 171.85% |   0
  1893 |  -89.10% |  17.37% |   5088 | $     10.90 |  -89.75 |  -0.99 | 90.14% |   0
  1894 |  -43.34% |  22.28% |  22366 | $     56.66 |  -55.54 |  -1.00 | 43.35% |   0
  1895 |   -2.09% |  25.00% |      4 | $     97.91 | 9986.87 |  -0.42 |  2.09% |   0
  1896 |   +2.25% |  36.15% |   1206 | $    102.25 |    0.90 |   0.19 | 12.05% |   0
  1897 |  -89.58% |  15.62% |   6868 | $     10.42 | -136.30 |  -0.99 | 90.18% |   0
  1898 |   +0.00% |   0.79% |    127 | $    100.00 |  -49.87 |   0.00 | 90.06% |   0
  1899 |  -51.90% |  16.36% |   4736 | $     48.10 |  -65.09 |  -0.58 | 90.08% |   0
  1900 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1901 |  -90.01% |  15.25% |  15573 | $      9.99 |  -81.22 |  -0.93 | 97.09% |   0
  1902 |   -1.07% |  14.29% |      7 | $     98.93 |    9.00 |  -0.21 |  1.08% |   0
  1903 |   -3.94% |  37.46% |   2205 | $     96.06 |    4.44 |  -0.79 |  4.68% |   0
  1904 |  -23.79% |  25.27% |   6874 | $     76.21 |  -32.77 |  -0.96 | 24.75% |   0
  1905 |   -0.35% |  35.83% |    829 | $     99.65 |  169.73 |  -0.05 |  7.38% |   0
  1906 |  -21.30% |  18.17% |  11319 | $     78.70 |  -27.20 |  -0.89 | 23.89% |   0
  1907 |  -90.06% |  18.71% |   7470 | $      9.94 | -135.80 |  -1.00 | 90.09% |   0
  1908 |  -12.06% |  29.67% |   1665 | $     87.94 |  -22.94 |  -0.44 | 27.51% |   0
  1909 |  -31.54% |  23.03% |   2605 | $     68.46 |  -72.84 |  -0.35 | 89.98% |   0
  1910 |   +9.78% |  70.00% |     10 | $    109.78 | 10006.33 |   1.96 |  4.90% |   0
  1911 |   -9.73% |  29.25% |   4527 | $     90.27 |  -10.50 |  -0.91 | 10.65% |   0
  1912 |   -8.18% |  34.12% |   2342 | $     91.82 |  -30.92 |  -0.16 | 52.06% |   0
  1913 |   +0.00% |  25.00% |      4 | $    100.00 |    8.92 |   0.00 |  2.17% |   0
  1914 |  -34.54% |  22.66% |   2802 | $     65.46 |  -59.33 |  -0.38 | 90.06% |   0
  1915 |   +8.28% |  24.18% |   1216 | $    108.28 |  -29.54 |   0.09 | 90.06% |   0
  1916 |   +0.00% |   0.95% |    105 | $    100.00 |  -24.82 |   0.00 | 40.03% |   0
  1917 |  -92.67% |  22.00% |   7072 | $      7.33 | -124.27 |  -1.03 | 90.17% |   0
  1918 | -100.00% |  19.35% |   4237 | $      0.00 | 9813.14 |  -0.66 | 151.47% |   0
  1919 |   -1.99% |  22.22% |      9 | $     98.01 | 9985.44 |  -0.40 |  4.01% |   0
  1920 |  -16.80% |  13.38% |   5958 | $     83.20 |  -45.42 |  -0.28 | 60.32% |   0
  1921 |  -78.30% |  55.25% |    885 | $     21.70 | -113.77 |  -0.94 | 83.04% |   0
  1922 |  -90.01% |  17.77% |   4227 | $      9.99 | -137.08 |  -0.90 | 100.07% |   0
  1923 |   -9.43% |  26.65% |   2045 | $     90.57 |   -6.92 |  -0.58 | 16.20% |   0
  1924 |  -90.05% |  18.24% |   6262 | $      9.95 | -141.56 |  -0.75 | 120.08% |   0
  1925 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1926 |   +2.41% |  35.71% |     14 | $    102.41 | 9993.02 |   0.48 |  3.07% |   0
  1927 | -100.00% |  19.39% |   5208 | $      0.00 | -172.48 |  -0.70 | 143.06% |   0
  1928 |   +0.00% |  50.00% |      8 | $    100.00 |   13.09 |   0.00 |  3.82% |   0
  1929 |  -90.37% |  24.96% |   5320 | $      9.63 |  246.77 |  -0.59 | 152.85% |   0
  1930 | -100.00% |  28.14% |   4829 | $      0.00 | -166.51 |  -0.74 | 134.28% |   0
  1931 |   -6.69% |  25.93% |   4698 | $     93.31 |   17.38 |  -0.89 |  7.51% |   0
  1932 |   +0.00% |   0.00% |      0 | $    100.00 |    0.00 |   0.00 |  0.00% |   0
  1933 |  -63.85% |  14.47% |   5702 | $     36.15 | -110.48 |  -0.71 | 90.12% |   0
  1934 |  -16.27% |  21.07% |   3711 | $     83.73 |  -24.86 |  -0.36 | 45.23% |   0
  1935 |   -2.89% |  40.00% |     10 | $     97.11 |    5.47 |  -0.58 |  2.23% |   0
  1936 |  -33.11% |  22.71% |   4175 | $     66.89 |  -46.54 |  -0.85 | 38.76% |   0
  1937 |  +11.13% |  55.00% |     20 | $    111.13 |   55.03 |   0.98 | 11.33% |   0
  1938 |   +4.09% |  32.14% |     28 | $    104.09 | 9991.66 |   0.53 |  7.72% |   0
  1939 |  -91.74% |  17.68% |   3631 | $      8.26 | -187.30 |  -0.46 | 200.14% |   0
  1940 |   +8.62% |  25.11% |    665 | $    108.62 |   -4.01 |   0.13 | 66.00% |   0
  1941 |  -11.56% |  14.29% |      7 | $     88.44 |   13.44 |  -1.00 | 11.56% |   0
